time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-5.7866,-81.1077,,,,,,,,,,,,,,,,,,
,-5.7918,-81.108799,,,,,,,,,,,,,,,,,,
,-5.8059,-81.112199,,,,,,,,,,,,,,,,,,
,-5.7746,-81.1019,,,,,,,,,,,,,,,,,,
,-5.7905,-81.1086,,,,,,,,,,,,,,,,,,
,-5.9505,-81.1743,,,,,,,,,,,,,,,,,,
,-5.9687,-81.173299,,,,,,,,,,,,,,,,,,
,-5.9667,-81.1727,,,,,,,,,,,,,,,,,,
,-4.3204,-81.2825,,,,,,,,,,,,,,,,,,
,-5.1763,-81.2042,,,,,,,,,,,,,,,,,,
,-5.1763,-81.2042,,,,,,,,,,,,,,,,,,
,-5.1763,-81.204299,,,,,,,,,,,,,,,,,,
,-5.1763,-81.204299,,,,,,,,,,,,,,,,,,
,-5.1763,-81.2042,,,,,,,,,,,,,,,,,,
,-5.1763,-81.204299,,,,,,,,,,,,,,,,,,
,-5.1763,-81.204299,,,,,,,,,,,,,,,,,,
,-5.1763,-81.204299,,,,,,,,,,,,,,,,,,
,-5.1763,-81.2042,,,,,,,,,,,,,,,,,,
,-5.1764,-81.2042,,,,,,,,,,,,,,,,,,
,-5.1764,-81.2042,,,,,,,,,,,,,,,,,,
,-5.1763,-81.2042,,,,,,,,,,,,,,,,,,
,-5.1762,-81.204099,,,,,,,,,,,,,,,,,,
,-5.1762,-81.204099,,,,,,,,,,,,,,,,,,
,-5.1761,-81.203899,,,,,,,,,,,,,,,,,,
,-5.1761,-81.204,,,,,,,,,,,,,,,,,,
,-5.1761,-81.203899,,,,,,,,,,,,,,,,,,
,-5.2537,-81.1852,,,,,,,,,,,,,,,,,,
,-5.2537,-81.1852,,,,,,,,,,,,,,,,,,
,-5.2537,-81.1852,,,,,,,,,,,,,,,,,,
,-5.2537,-81.1852,,,,,,,,,,,,,,,,,,
,-5.2537,-81.1852,,,,,,,,,,,,,,,,,,
,-5.2537,-81.1852,,,,,,,,,,,,,,,,,,
,-5.2537,-81.1852,,,,,,,,,,,,,,,,,,
,-5.9329,-81.1723,,,,,,,,,,,,,,,,,,
,-5.9328,-81.172199,,,,,,,,,,,,,,,,,,
,-5.9328,-81.1721,,,,,,,,,,,,,,,,,,
,-5.9328,-81.1721,,,,,,,,,,,,,,,,,,
,-5.9328,-81.1721,,,,,,,,,,,,,,,,,,
,-5.9328,-81.172199,,,,,,,,,,,,,,,,,,
,-5.9328,-81.172199,,,,,,,,,,,,,,,,,,
,-5.8063,-81.1127,,,,,,,,,,,,,,,,,,
,-5.7914,-81.1089,,,,,,,,,,,,,,,,,,
,-5.8063,-81.112599,,,,,,,,,,,,,,,,,,
,-5.8664,-81.163099,,,,,,,,,,,,,,,,,,
,-5.975,-81.174899,,,,,,,,,,,,,,,,,,
,-5.9628,-81.172199,,,,,,,,,,,,,,,,,,
,-5.7886,-81.1084,,,,,,,,,,,,,,,,,,
,-5.787,-81.108,,,,,,,,,,,,,,,,,,
,-5.1636,-81.193499,,,,,,,,,,,,,,,,,,
,-5.8032,-81.1103,,,,,,,,,,,,,,,,,,
,-5.1781,-81.206,,,,,,,,,,,,,,,,,,
,-5.933,-81.1725,,,,,,,,,,,,,,,,,,
,-5.9328,-81.1723,,,,,,,,,,,,,,,,,,
,-5.9329,-81.172399,,,,,,,,,,,,,,,,,,
,-5.9329,-81.172399,,,,,,,,,,,,,,,,,,
,-5.8124,-81.115999,,,,,,,,,,,,,,,,,,
,-5.8041,-81.1111,,,,,,,,,,,,,,,,,,
,-5.978,-81.175099,,,,,,,,,,,,,,,,,,
,-5.7925,-81.1093,,,,,,,,,,,,,,,,,,
,-5.7817,-81.1061,,,,,,,,,,,,,,,,,,
,-5.7806,-81.105799,,,,,,,,,,,,,,,,,,
,-5.8637,-81.1605,,,,,,,,,,,,,,,,,,
,-5.8638,-81.1605,,,,,,,,,,,,,,,,,,
,-5.8638,-81.1605,,,,,,,,,,,,,,,,,,
,-5.8638,-81.1605,,,,,,,,,,,,,,,,,,
,-5.8637,-81.160599,,,,,,,,,,,,,,,,,,
,-5.9776,-81.175099,,,,,,,,,,,,,,,,,,
,-5.9647,-81.1723,,,,,,,,,,,,,,,,,,
,-5.178,-81.205899,,,,,,,,,,,,,,,,,,
,-5.8028,-81.1103,,,,,,,,,,,,,,,,,,
,-5.1086,-81.1886,,,,,,,,,,,,,,,,,,
,-5.7686,-81.095599,,,,,,,,,,,,,,,,,,
,-5.813,-81.116499,,,,,,,,,,,,,,,,,,
,-5.8047,-81.111899,,,,,,,,,,,,,,,,,,
,-5.8023,-81.1105,,,,,,,,,,,,,,,,,,
,-5.7775,-81.1044,,,,,,,,,,,,,,,,,,
,-5.8637,-81.1607,,,,,,,,,,,,,,,,,,
,-5.8637,-81.1607,,,,,,,,,,,,,,,,,,
,-5.8637,-81.1607,,,,,,,,,,,,,,,,,,
,-5.8637,-81.1607,,,,,,,,,,,,,,,,,,
,-5.8637,-81.1608,,,,,,,,,,,,,,,,,,
,-5.8637,-81.1607,,,,,,,,,,,,,,,,,,
,-5.8651,-81.162399,,,,,,,,,,,,,,,,,,
,-5.8692,-81.166,,,,,,,,,,,,,,,,,,
,-5.9547,-81.1745,,,,,,,,,,,,,,,,,,
,-5.7708,-81.0445,,,,,,,,,,,,,,,,,,
,-5.8712,-81.1675,,,,,,,,,,,,,,,,,,
,-5.775,-81.103099,,,,,,,,,,,,,,,,,,
,-5.7757,-81.103599,,,,,,,,,,,,,,,,,,
,-5.766,-81.0914,,,,,,,,,,,,,,,,,,
,-5.9753,-81.1753,,,,,,,,,,,,,,,,,,
,-5.9726,-81.175099,,,,,,,,,,,,,,,,,,
,-5.97,-81.1745,,,,,,,,,,,,,,,,,,
,-5.794,-81.109699,,,,,,,,,,,,,,,,,,
,-5.8026,-81.110599,,,,,,,,,,,,,,,,,,
,-5.7798,-81.105799,,,,,,,,,,,,,,,,,,
,-5.7905,-81.1093,,,,,,,,,,,,,,,,,,
,-5.9801,-81.1752,,,,,,,,,,,,,,,,,,
,-5.1775,-81.2062,,,,,,,,,,,,,,,,,,
,-5.1773,-81.206,,,,,,,,,,,,,,,,,,
,-5.775,-81.1032,,,,,,,,,,,,,,,,,,
,-5.775,-81.1032,,,,,,,,,,,,,,,,,,
,-5.775,-81.103299,,,,,,,,,,,,,,,,,,
,-5.8105,-81.115799,,,,,,,,,,,,,,,,,,
,-5.8065,-81.1136,,,,,,,,,,,,,,,,,,
,-5.8066,-81.1137,,,,,,,,,,,,,,,,,,
,-5.7856,-81.108299,,,,,,,,,,,,,,,,,,
,-5.9664,-81.1734,,,,,,,,,,,,,,,,,,
,-5.9646,-81.1728,,,,,,,,,,,,,,,,,,
