time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magNst,status,locationSource,magSource
,0.16999,-105.91895,,,,,,,,,,,,,,,,,
,0.13149,-107.15647,,,,,,,,,,,,,,,,,
,-1.43577,-104.2131,,,,,,,,,,,,,,,,,
,-1.66163,-108.68522,,,,,,,,,,,,,,,,,
,-1.45229,-104.2064,,,,,,,,,,,,,,,,,
,-0.23543,-107.36293,,,,,,,,,,,,,,,,,
,-0.2253,-104.91671,,,,,,,,,,,,,,,,,
,0.02908,-107.24363,,,,,,,,,,,,,,,,,
,-0.38593,-108.1225,,,,,,,,,,,,,,,,,
,0.0305,-107.056,,,,,,,,,,,,,,,,,
,-0.14271,-107.18212,,,,,,,,,,,,,,,,,
,0.0547,-107.24608,,,,,,,,,,,,,,,,,
,-0.4835,-107.65721,,,,,,,,,,,,,,,,,
,-0.96185,-105.10856,,,,,,,,,,,,,,,,,
,-1.67873,-103.01151,,,,,,,,,,,,,,,,,
,-2.14652,-104.24264,,,,,,,,,,,,,,,,,
,-0.38257,-105.7515,,,,,,,,,,,,,,,,,
,-0.39015,-105.76539,,,,,,,,,,,,,,,,,
,0.10537,-107.24325,,,,,,,,,,,,,,,,,
,0.12513,-107.21987,,,,,,,,,,,,,,,,,
,-1.7906,-108.41255,,,,,,,,,,,,,,,,,
,-0.50449,-107.41339,,,,,,,,,,,,,,,,,
,-0.50026,-107.39698,,,,,,,,,,,,,,,,,
,-0.49845,-107.39258,,,,,,,,,,,,,,,,,
,-0.49715,-107.38737,,,,,,,,,,,,,,,,,
,-0.49716,-107.38555,,,,,,,,,,,,,,,,,
,-0.49707,-107.38295,,,,,,,,,,,,,,,,,
,-0.4941,-107.37116,,,,,,,,,,,,,,,,,
,-0.48483,-107.65193,,,,,,,,,,,,,,,,,
,-0.48347,-107.64029,,,,,,,,,,,,,,,,,
,-0.99018,-105.11721,,,,,,,,,,,,,,,,,
,-0.98612,-105.11563,,,,,,,,,,,,,,,,,
,-0.97517,-105.11338,,,,,,,,,,,,,,,,,
,-1.32863,-102.94706,,,,,,,,,,,,,,,,,
,-1.67738,-103.00661,,,,,,,,,,,,,,,,,
,-1.68823,-103.01097,,,,,,,,,,,,,,,,,
,-1.77928,-103.36262,,,,,,,,,,,,,,,,,
,-2.04116,-104.18204,,,,,,,,,,,,,,,,,
,-2.06403,-104.20544,,,,,,,,,,,,,,,,,
,-0.37922,-105.74946,,,,,,,,,,,,,,,,,
,0.11653,-107.28553,,,,,,,,,,,,,,,,,
,-0.40598,-105.24977,,,,,,,,,,,,,,,,,
,-1.64675,-110.26241,,,,,,,,,,,,,,,,,
,-1.72497,-108.50387,,,,,,,,,,,,,,,,,
,-1.78506,-108.40926,,,,,,,,,,,,,,,,,
,-0.5038,-107.41079,,,,,,,,,,,,,,,,,
,-0.5032,-107.40505,,,,,,,,,,,,,,,,,
,-0.49645,-107.38102,,,,,,,,,,,,,,,,,
,-0.49579,-107.37946,,,,,,,,,,,,,,,,,
,-0.48449,-107.65844,,,,,,,,,,,,,,,,,
,-0.4838,-107.65517,,,,,,,,,,,,,,,,,
,-0.48557,-107.64983,,,,,,,,,,,,,,,,,
,-0.48545,-107.64696,,,,,,,,,,,,,,,,,
,-0.48151,-107.63516,,,,,,,,,,,,,,,,,
,-0.48013,-107.63141,,,,,,,,,,,,,,,,,
,-0.47845,-107.62851,,,,,,,,,,,,,,,,,
,-0.47614,-107.62432,,,,,,,,,,,,,,,,,
,-0.47392,-107.61989,,,,,,,,,,,,,,,,,
,-0.46822,-107.6096,,,,,,,,,,,,,,,,,
,-0.3598,-106.74729,,,,,,,,,,,,,,,,,
,-1.13159,-105.10002,,,,,,,,,,,,,,,,,
,-0.97911,-105.11328,,,,,,,,,,,,,,,,,
,-0.96702,-105.11201,,,,,,,,,,,,,,,,,
,-0.96403,-105.11008,,,,,,,,,,,,,,,,,
,-0.95979,-105.10609,,,,,,,,,,,,,,,,,
,-0.95515,-105.1058,,,,,,,,,,,,,,,,,
,-1.53221,-103.66541,,,,,,,,,,,,,,,,,
,-1.53039,-103.6632,,,,,,,,,,,,,,,,,
,-0.76515,-102.81752,,,,,,,,,,,,,,,,,
,-1.32676,-102.95095,,,,,,,,,,,,,,,,,
,-1.67754,-103.00924,,,,,,,,,,,,,,,,,
,-1.67985,-103.02876,,,,,,,,,,,,,,,,,
,-1.68904,-103.01403,,,,,,,,,,,,,,,,,
,-1.68991,-103.01882,,,,,,,,,,,,,,,,,
,-1.78185,-103.367,,,,,,,,,,,,,,,,,
,-2.03693,-104.17696,,,,,,,,,,,,,,,,,
,-2.14194,-104.24103,,,,,,,,,,,,,,,,,
,-0.39102,-105.76714,,,,,,,,,,,,,,,,,
,0.12355,-107.28035,,,,,,,,,,,,,,,,,
,0.10092,-107.29271,,,,,,,,,,,,,,,,,
,0.05887,-107.31555,,,,,,,,,,,,,,,,,
,-0.40813,-105.25381,,,,,,,,,,,,,,,,,
,-0.63828,-105.02032,,,,,,,,,,,,,,,,,
,-0.62752,-105.01662,,,,,,,,,,,,,,,,,
,-1.62558,-110.32602,,,,,,,,,,,,,,,,,
,-1.62874,-110.32215,,,,,,,,,,,,,,,,,
,-1.64867,-110.25856,,,,,,,,,,,,,,,,,
,-1.73577,-108.4682,,,,,,,,,,,,,,,,,
,-0.93063,-108.72016,,,,,,,,,,,,,,,,,
,-0.50368,-107.40725,,,,,,,,,,,,,,,,,
,-0.49763,-107.39011,,,,,,,,,,,,,,,,,
,-0.4287,-106.72447,,,,,,,,,,,,,,,,,
,-0.41847,-106.73175,,,,,,,,,,,,,,,,,
,-0.36898,-106.75684,,,,,,,,,,,,,,,,,
,-1.13557,-105.10034,,,,,,,,,,,,,,,,,
,-1.127,-105.09881,,,,,,,,,,,,,,,,,
,-1.13041,-105.06143,,,,,,,,,,,,,,,,,
