time;latitude;longitude;depth;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
;-4.984306;-81.195;;;;;;;;;;;;;;;;;;
;-4.983472;-81.186944;;;;;;;;;;;;;;;;;;
;-4.93875;-81.239722;;;;;;;;;;;;;;;;;;
;-4.922083;-81.236667;;;;;;;;;;;;;;;;;;
;-4.974306;-81.195278;;;;;;;;;;;;;;;;;;
;-4.950972;-81.194722;;;;;;;;;;;;;;;;;;
;-4.969861;-81.189444;;;;;;;;;;;;;;;;;;
;-4.944583;-81.213056;;;;;;;;;;;;;;;;;;
;-4.95875;-81.176389;;;;;;;;;;;;;;;;;;
;-4.980139;-81.154722;;;;;;;;;;;;;;;;;;
;-4.935694;-81.213611;;;;;;;;;;;;;;;;;;
;-4.936528;-81.211111;;;;;;;;;;;;;;;;;;
;-4.972917;-81.166944;;;;;;;;;;;;;;;;;;
;-4.971806;-81.204722;;;;;;;;;;;;;;;;;;
;-4.965972;-81.2125;;;;;;;;;;;;;;;;;;
;-4.976528;-81.180833;;;;;;;;;;;;;;;;;;
;-4.997361;-81.175;;;;;;;;;;;;;;;;;;
;-4.999583;-81.176944;;;;;;;;;;;;;;;;;;
;-4.995694;-81.163056;;;;;;;;;;;;;;;;;;
;-4.944028;-81.211667;;;;;;;;;;;;;;;;;;
;-4.955417;-81.230833;;;;;;;;;;;;;;;;;;
;-4.982083;-81.217778;;;;;;;;;;;;;;;;;;
;-5.002083;-81.1575;;;;;;;;;;;;;;;;;;
;-4.930417;-81.234444;;;;;;;;;;;;;;;;;;
;-4.950417;-81.196944;;;;;;;;;;;;;;;;;;
;-5.003472;-81.146389;;;;;;;;;;;;;;;;;;
;-5.003472;-81.147778;;;;;;;;;;;;;;;;;;
;-4.976528;-81.178889;;;;;;;;;;;;;;;;;;
;-4.934583;-81.210278;;;;;;;;;;;;;;;;;;
;-4.993472;-81.195278;;;;;;;;;;;;;;;;;;
;-4.998194;-81.178889;;;;;;;;;;;;;;;;;;
;-4.99875;-81.2075;;;;;;;;;;;;;;;;;;
;-4.986528;-81.157222;;;;;;;;;;;;;;;;;;
;-4.986528;-81.199722;;;;;;;;;;;;;;;;;;
;-4.929306;-81.241389;;;;;;;;;;;;;;;;;;
;-5.000972;-81.203333;;;;;;;;;;;;;;;;;;
;-4.957361;-81.209722;;;;;;;;;;;;;;;;;;
;-4.98625;-81.164722;;;;;;;;;;;;;;;;;;
;-4.958194;-81.216944;;;;;;;;;;;;;;;;;;
;-4.928194;-81.2275;;;;;;;;;;;;;;;;;;
;-4.910972;-81.255556;;;;;;;;;;;;;;;;;;
;-4.959306;-81.166111;;;;;;;;;;;;;;;;;;
;-5.014583;-81.161667;;;;;;;;;;;;;;;;;;
;-4.999306;-81.163056;;;;;;;;;;;;;;;;;;
;-5.001806;-81.148333;;;;;;;;;;;;;;;;;;
;-4.933194;-81.223611;;;;;;;;;;;;;;;;;;
;-4.917361;-81.250556;;;;;;;;;;;;;;;;;;
;-4.979306;-81.208056;;;;;;;;;;;;;;;;;;
;-4.97875;-81.179722;;;;;;;;;;;;;;;;;;
;-4.999306;-81.168611;;;;;;;;;;;;;;;;;;
;-4.957083;-81.221667;;;;;;;;;;;;;;;;;;
;-4.933194;-81.238056;;;;;;;;;;;;;;;;;;
;-4.959861;-81.188611;;;;;;;;;;;;;;;;;;
;-5.006806;-81.174722;;;;;;;;;;;;;;;;;;
;-4.996806;-81.155556;;;;;;;;;;;;;;;;;;
;-5.005694;-81.155278;;;;;;;;;;;;;;;;;;
;-4.936806;-81.248611;;;;;;;;;;;;;;;;;;
;-4.99875;-81.202222;;;;;;;;;;;;;;;;;;
;-4.992083;-81.166111;;;;;;;;;;;;;;;;;;
;-5.013194;-81.218333;;;;;;;;;;;;;;;;;;
;-4.997361;-81.163889;;;;;;;;;;;;;;;;;;
;-4.995694;-81.215278;;;;;;;;;;;;;;;;;;
;-4.993472;-81.173333;;;;;;;;;;;;;;;;;;
;-4.959861;-81.244167;;;;;;;;;;;;;;;;;;
;-4.975139;-81.188611;;;;;;;;;;;;;;;;;;
;-4.948194;-81.205278;;;;;;;;;;;;;;;;;;
;-9.087917;-78.689722;;;;;;;;;;;;;;;;;;
;-9.134306;-78.683889;;;;;;;;;;;;;;;;;;
;-9.117361;-78.693333;;;;;;;;;;;;;;;;;;
;-9.115139;-78.689167;;;;;;;;;;;;;;;;;;
;-9.09625;-78.698056;;;;;;;;;;;;;;;;;;
;-9.079028;-78.728056;;;;;;;;;;;;;;;;;;
;-9.116528;-78.700833;;;;;;;;;;;;;;;;;;
