time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-5.2272,-81.3983,,,,,,,,,,,,,,,,,,
,-5.2332,-81.3985,,,,,,,,,,,,,,,,,,
,-5.2389,-81.3969,,,,,,,,,,,,,,,,,,
,-5.2445,-81.3964,,,,,,,,,,,,,,,,,,
,-5.2416,-81.396799,,,,,,,,,,,,,,,,,,
,-5.2382,-81.396999,,,,,,,,,,,,,,,,,,
,-5.2339,-81.3983,,,,,,,,,,,,,,,,,,
,-5.2301,-81.3994,,,,,,,,,,,,,,,,,,
,-5.2126,-81.398399,,,,,,,,,,,,,,,,,,
,-5.2065,-81.3974,,,,,,,,,,,,,,,,,,
,-5.2004,-81.3958,,,,,,,,,,,,,,,,,,
,-5.194,-81.394799,,,,,,,,,,,,,,,,,,
,-5.1878,-81.3942,,,,,,,,,,,,,,,,,,
,-5.1817,-81.393399,,,,,,,,,,,,,,,,,,
,-5.1757,-81.3924,,,,,,,,,,,,,,,,,,
,-5.1695,-81.3913,,,,,,,,,,,,,,,,,,
,-5.1634,-81.3897,,,,,,,,,,,,,,,,,,
,-5.1574,-81.387999,,,,,,,,,,,,,,,,,,
,-5.1514,-81.3863,,,,,,,,,,,,,,,,,,
,-5.1506,-81.3869,,,,,,,,,,,,,,,,,,
,-5.1538,-81.3881,,,,,,,,,,,,,,,,,,
,-5.1533,-81.388199,,,,,,,,,,,,,,,,,,
,-5.1487,-81.3876,,,,,,,,,,,,,,,,,,
,-5.1394,-81.3072,,,,,,,,,,,,,,,,,,
,-5.1383,-81.307399,,,,,,,,,,,,,,,,,,
,-5.1382,-81.3073,,,,,,,,,,,,,,,,,,
,-5.138,-81.3068,,,,,,,,,,,,,,,,,,
,-5.1379,-81.3055,,,,,,,,,,,,,,,,,,
,-5.1381,-81.305299,,,,,,,,,,,,,,,,,,
,-5.1381,-81.3054,,,,,,,,,,,,,,,,,,
,-5.1381,-81.305,,,,,,,,,,,,,,,,,,
,-5.1381,-81.305099,,,,,,,,,,,,,,,,,,
,-5.138,-81.3052,,,,,,,,,,,,,,,,,,
,-5.1382,-81.3048,,,,,,,,,,,,,,,,,,
,-5.1382,-81.3047,,,,,,,,,,,,,,,,,,
,-5.1382,-81.3048,,,,,,,,,,,,,,,,,,
,-5.1381,-81.304899,,,,,,,,,,,,,,,,,,
,-5.1383,-81.3046,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3045,,,,,,,,,,,,,,,,,,
,-5.1384,-81.304199,,,,,,,,,,,,,,,,,,
,-5.1386,-81.303699,,,,,,,,,,,,,,,,,,
,-5.1386,-81.3036,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3038,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3038,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3038,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3039,,,,,,,,,,,,,,,,,,
,-5.1385,-81.303699,,,,,,,,,,,,,,,,,,
,-5.1385,-81.3038,,,,,,,,,,,,,,,,,,
,-5.1385,-81.3038,,,,,,,,,,,,,,,,,,
,-5.1383,-81.303999,,,,,,,,,,,,,,,,,,
,-5.1385,-81.3038,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3038,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3038,,,,,,,,,,,,,,,,,,
,-5.1385,-81.303699,,,,,,,,,,,,,,,,,,
,-5.1386,-81.303699,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3039,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3038,,,,,,,,,,,,,,,,,,
,-5.1385,-81.3038,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3039,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3039,,,,,,,,,,,,,,,,,,
,-5.1383,-81.303999,,,,,,,,,,,,,,,,,,
,-5.1382,-81.3041,,,,,,,,,,,,,,,,,,
,-5.1383,-81.3041,,,,,,,,,,,,,,,,,,
,-5.1382,-81.304199,,,,,,,,,,,,,,,,,,
,-5.1381,-81.3043,,,,,,,,,,,,,,,,,,
,-5.1381,-81.304399,,,,,,,,,,,,,,,,,,
,-5.138,-81.3046,,,,,,,,,,,,,,,,,,
,-5.138,-81.3046,,,,,,,,,,,,,,,,,,
,-5.1379,-81.3048,,,,,,,,,,,,,,,,,,
,-5.1378,-81.305,,,,,,,,,,,,,,,,,,
,-5.1379,-81.305,,,,,,,,,,,,,,,,,,
,-5.1378,-81.305099,,,,,,,,,,,,,,,,,,
,-5.1378,-81.3052,,,,,,,,,,,,,,,,,,
,-5.1378,-81.305099,,,,,,,,,,,,,,,,,,
,-5.1378,-81.3052,,,,,,,,,,,,,,,,,,
,-5.1378,-81.3052,,,,,,,,,,,,,,,,,,
