latitude;longitude;altitude
0.07153;-107.0807;0
-0.32608;-108.05491;0
-1.18939;-109.01574;0
-1.34724;-108.92898;0
-1.61392;-112.13054;0
-1.61521;-112.14283;0
-0.33428;-107.8451;0
-0.78997;-108.01766;0
-0.80328;-108.00181;0
-5.31614;-97.4994;0
-5.29745;-97.54778;0
0.02153;-107.44239;0
-0.1367;-107.48127;0
-5.30311;-97.53052;0
-0.12459;-107.50191;0
-0.98297;-109.01674;0
-0.98297;-109.01674;0
-5.32167;-97.48631;0
-5.308;-97.51722;0
0.47326;-106.87637;0
-0.07574;-107.6162;0
-1.40994;-111.64708;0
-0.103;-107.5497;0
-1.40372;-109.1399;0
-16.75149;-82.72413;0
-1.50429;-109.28144;0
-16.67379;-82.78283;0
-17.05694;-82.73784;0
-16.49071;-82.63218;0
-16.3654;-82.64771;0
-16.3698;-82.64876;0
-16.38575;-82.87593;0
-1.23998;-109.06593;0
-1.28879;-111.72928;0
-1.31373;-111.72276;0
-1.60224;-111.73669;0
-17.07088;-82.8322;0
-17.06009;-82.7497;0
-17.05391;-82.74249;0
-17.05586;-82.73751;0
-17.05652;-82.73789;0
-17.05804;-82.73791;0
-17.05964;-82.73763;0
-16.49019;-82.63137;0
-16.36024;-82.63921;0
-16.36349;-82.64456;0
-16.36445;-82.64608;0
-16.36449;-82.64637;0
-16.36764;-82.64811;0
-16.37132;-82.64934;0
-16.37254;-82.64903;0
-16.37274;-82.64634;0
-16.36385;-82.64049;0
-16.36024;-82.64059;0
-16.35329;-82.64136;0
-16.35271;-82.64209;0
-16.35314;-82.64288;0
-16.39044;-82.87586;0
-16.38839;-82.87663;0
-16.38711;-82.87594;0
-16.38527;-82.87576;0
-16.38512;-82.87526;0
-16.38425;-82.87488;0
-16.38319;-82.87523;0
0.082;-107.01887;0
-1.28902;-109.08904;0
-1.28948;-109.09022;0
-1.22171;-109.04494;0
-1.22821;-109.03918;0
-1.22944;-109.0371;0
-1.23091;-109.03646;0
-1.23251;-109.03646;0
-1.232;-109.03596;0
-1.23291;-109.03644;0
-1.23427;-109.03562;0
-1.24003;-109.03776;0
-1.07839;-108.98006;0
-1.07621;-108.98541;0
-1.57821;-109.15276;0
-1.40536;-109.34292;0
-1.37773;-109.86072;0
-1.28845;-111.7316;0
-1.29152;-111.75992;0
-1.30582;-111.72526;0
-1.57727;-111.70358;0
-1.40658;-111.63907;0
-1.40801;-111.63824;0
-1.3846;-112.92642;0
-17.01669;-82.88849;0
-17.01771;-82.88819;0
-17.02277;-82.88529;0
-17.03569;-82.87726;0
-17.04131;-82.87288;0
-17.04456;-82.87159;0
-17.04927;-82.86878;0
-17.06323;-82.75604;0
-17.05836;-82.74803;0
-16.4912;-82.62555;0
-16.49018;-82.62857;0
-16.49008;-82.62989;0
-16.36728;-82.64216;0
-16.36532;-82.64127;0
-16.36156;-82.64076;0
-16.35823;-82.64031;0
-16.35562;-82.63986;0
-16.35442;-82.63975;0
-16.38947;-82.87589;0
-16.54497;-83.07215;0
-16.54545;-83.07526;0
-16.13197;-84.20766;0
-16.13379;-84.2082;0
-16.13483;-84.20804;0
-16.1389;-84.20698;0
-16.15007;-84.20058;0
-16.14872;-84.19902;0
0.09743;-106.89898;0
-1.26439;-109.04541;0
-1.27231;-109.04667;0
-1.2897;-109.08852;0
-1.30264;-109.08539;0
-1.21899;-109.0423;0
-1.22661;-109.04074;0
-1.24237;-109.06228;0
-1.24294;-109.0598;0
-1.24349;-109.058;0
-1.07344;-108.98907;0
-1.54533;-109.15962;0
-1.5573;-109.15391;0
-1.57532;-109.15242;0
-1.62664;-109.1429;0
-1.41328;-109.32923;0
-1.40911;-109.33594;0
-1.40308;-109.3447;0
-1.36678;-109.85233;0
-1.36374;-109.85402;0
-1.28764;-111.74418;0
-1.28751;-111.75081;0
-1.28726;-111.75356;0
-1.28446;-111.75839;0
-1.28654;-111.75813;0
-1.29595;-111.76601;0
-1.26674;-111.70776;0
-1.29175;-111.7155;0
-1.2955;-111.72103;0
-1.31931;-111.72958;0
-1.32909;-111.73053;0
-1.33197;-111.73172;0
-1.57811;-111.70571;0
-1.57726;-111.69718;0
-1.59976;-111.73409;0
-1.40545;-111.63999;0
-1.38444;-112.92762;0
-1.37766;-113.04651;0
-1.36753;-113.03622;0
-1.36407;-113.03823;0
-1.36525;-113.04497;0
-17.019;-82.88799;0
-17.02107;-82.88625;0
-17.03055;-82.88175;0
-17.03818;-82.87523;0
-17.056;-82.85769;0
-17.06372;-82.84587;0
-17.07173;-82.8173;0
-17.07219;-82.81324;0
-17.07249;-82.79652;0
-17.07269;-82.79332;0
-17.07215;-82.78949;0
-17.07156;-82.78658;0
-17.06686;-82.76495;0
-17.05694;-82.74679;0
-17.0553;-82.745;0
-17.05436;-82.74378;0
-16.62054;-82.79765;0
-16.6156;-82.80368;0
-16.49047;-82.62633;0
-16.49048;-82.62772;0
-16.3615;-82.6413;0
-16.36229;-82.64304;0
-16.36426;-82.6471;0
-16.36967;-82.64373;0
-16.38891;-82.87613;0
-16.54251;-83.0782;0
-16.17585;-84.08002;0
-16.17893;-84.07941;0
-16.1258;-84.20476;0
-16.13008;-84.20673;0
-16.13648;-84.20734;0
-16.14176;-84.20613;0
-16.14387;-84.20407;0
-16.15007;-84.20102;0
-16.14953;-84.19701;0
-16.1503;-84.19594;0
0.084;-107.02657;0
0.08303;-106.99248;0
-0.30448;-107.88648;0
-0.78994;-108.11449;0
-0.78819;-108.11903;0
-1.28235;-109.07165;0
-1.28968;-109.08752;0
-1.29228;-109.08579;0
-1.29773;-109.08499;0
-1.29997;-109.08452;0
-1.23399;-109.03564;0
-1.27012;-109.00951;0
-1.23545;-109.07207;0
-1.2382;-109.06952;0
-1.24083;-109.06491;0
-1.24088;-109.06457;0
-1.08184;-108.97385;0
-1.08608;-108.95702;0
-1.07203;-108.99174;0
-1.55144;-109.15597;0
-1.56035;-109.15378;0
-1.42975;-109.29513;0
-1.43053;-109.31242;0
-1.42952;-109.31529;0
-1.41753;-109.32555;0
-1.41088;-109.33313;0
-1.38637;-109.15541;0
-1.34789;-109.0155;0
-1.37675;-109.85545;0
-1.37482;-109.85503;0
-1.37242;-109.85587;0
-1.28742;-111.74211;0
-1.28796;-111.75164;0
-1.30137;-111.76925;0
-1.31117;-111.76977;0
-1.37596;-111.76054;0
-1.39698;-111.75815;0
-1.27352;-111.70791;0
-1.27835;-111.7098;0
-1.28921;-111.71283;0
-1.31072;-111.72353;0
-1.33107;-111.732;0
-1.59368;-111.72159;0
-1.40274;-111.64204;0
-1.40916;-111.50992;0
-1.36535;-113.0375;0
-17.02536;-82.88411;0
-17.05764;-82.85435;0
-17.06704;-82.84217;0
-17.07071;-82.82394;0
-17.07236;-82.80988;0
-17.07238;-82.80356;0
-17.07241;-82.80029;0
-17.07102;-82.78283;0
-17.06487;-82.75986;0
-17.05447;-82.74016;0
-17.05434;-82.73685;0
-16.37334;-82.6475;0
-16.35359;-82.64046;0
-16.54076;-83.07995;0
-16.17291;-84.07972;0
-16.14634;-84.20231;0
-16.15078;-84.19356;0
0.08791;-107.0283;0
0.08361;-107.02411;0
-0.32775;-107.77825;0
-0.31432;-107.82273;0
-0.30652;-107.871;0
-0.29943;-107.88011;0
-0.34381;-107.75408;0
-1.27715;-109.05509;0
-1.29547;-109.08482;0
-1.30829;-109.08682;0
-1.21581;-109.03503;0
-1.26937;-108.98531;0
-1.08107;-108.97786;0
-1.08515;-108.96583;0
-1.27908;-108.86036;0
-1.5799;-109.15256;0
-1.5835;-109.15175;0
-1.59983;-109.14985;0
-1.60556;-109.14995;0
-1.61034;-109.14945;0
-1.43387;-109.29289;0
-1.42942;-109.29972;0
-1.43067;-109.30889;0
-1.4241;-109.3188;0
-1.42055;-109.32246;0
-1.42365;-109.29244;0
-1.43582;-109.22635;0
-1.39164;-109.03843;0
-1.32842;-109.00848;0
-1.38357;-109.86185;0
-1.38106;-109.86112;0
-1.36776;-109.85146;0
-1.28573;-111.73998;0
-1.28628;-111.75511;0
-1.29552;-111.76172;0
-1.30783;-111.76975;0
-1.31788;-111.76827;0
-1.27022;-111.70949;0
-1.28285;-111.71066;0
-1.2978;-111.72255;0
-1.31456;-111.72449;0
-1.57676;-111.70093;0
-1.59594;-111.7261;0
-1.59908;-111.73066;0
-1.60508;-111.73861;0
-1.38432;-111.68596;0
-1.40117;-111.64552;0
-1.40442;-111.64099;0
-1.38392;-112.9249;0
-17.05128;-82.86628;0
-17.06101;-82.75155;0
-16.35966;-82.63587;0
0.08578;-106.98324;0
-0.31809;-107.81376;0
-1.26213;-109.03914;0
-1.28431;-109.07972;0
-1.08635;-108.96091;0
-1.29578;-108.82739;0
-1.28781;-108.84317;0
-1.28477;-108.84784;0
-1.54867;-109.15765;0
-1.37355;-109.02952;0
-1.33994;-109.01137;0
-1.37139;-109.85369;0
-1.2882;-111.73469;0
-1.29864;-111.76836;0
-1.3255;-111.76542;0
-1.29324;-111.71805;0
-1.32369;-111.73008;0
-1.60988;-111.74937;0
-1.61738;-111.75324;0
-1.62261;-111.75432;0
-1.41687;-111.49836;0
-1.3761;-113.04371;0
-1.36403;-113.04165;0
-17.06958;-82.83855;0
-17.07028;-82.82758;0
-17.07257;-82.80572;0
-17.06877;-82.77006;0
-17.05434;-82.73902;0
-16.6102;-82.8068;0
-16.60471;-82.80895;0
-16.37125;-82.64487;0
-16.14841;-84.20151;0
0.09366;-106.99386;0
0.08992;-107.00599;0
-0.32483;-107.79511;0
-0.27769;-107.86264;0
-0.36924;-107.748;0
-0.3485;-107.75085;0
-0.33191;-107.76381;0
-0.79468;-108.09956;0
-1.27681;-109.05883;0
-1.28671;-109.08539;0
-1.3187;-109.08981;0
-1.21992;-109.0442;0
-1.2433;-109.03757;0
-1.26759;-109.03216;0
-1.26468;-109.03726;0
-1.24652;-109.06554;0
-1.24244;-109.07143;0
-1.24102;-109.06393;0
-1.57163;-109.15296;0
-1.59195;-109.15006;0
-1.43025;-109.26726;0
-1.43484;-109.24005;0
-1.40354;-109.04113;0
-1.38625;-109.03598;0
-1.3545;-109.01883;0
-1.37141;-109.85592;0
-1.28767;-111.75261;0
-1.33055;-111.7629;0
-1.3011;-111.7246;0
-1.57801;-111.69776;0
-1.62706;-111.75532;0
-1.38752;-111.68222;0
-1.41943;-111.49491;0
-1.42209;-111.49059;0
-1.42452;-111.48674;0
-1.42751;-111.48298;0
-17.05359;-82.86265;0
-17.06054;-82.84981;0
-17.07045;-82.77882;0
-17.06976;-82.77407;0
-16.12814;-84.2056;0
-16.14868;-84.1982;0
0.07404;-106.91679;0
0.07615;-106.942;0
0.07882;-106.98958;0
-0.33676;-107.75302;0
-0.26772;-107.85969;0
-0.79941;-108.09227;0
-0.7913;-108.10862;0
-1.30508;-109.08672;0
-1.31236;-109.08758;0
-1.26871;-108.99041;0
-1.26839;-108.99966;0
-1.26933;-109.0252;0
-1.25897;-109.04651;0
-1.25483;-109.05261;0
-1.29406;-108.83131;0
-1.42455;-109.28076;0
-1.43701;-109.23158;0
-1.39598;-109.12515;0
-1.36021;-109.02208;0
-1.33502;-109.01005;0
-1.37134;-109.85638;0
-1.33658;-111.76024;0
-1.34303;-111.75865;0
-1.35376;-111.75883;0
-1.36029;-111.75994;0
-1.58913;-111.7172;0
-1.3971;-111.65533;0
0.43346;-107.02341;0
0.07821;-107.0064;0
-0.33084;-107.76654;0
-0.28701;-107.86907;0
-0.34032;-107.75667;0
-0.32411;-107.77305;0
-0.28234;-107.83836;0
-0.70917;-107.76733;0
-0.78287;-108.1184;0
-1.21695;-109.0384;0
-1.22103;-109.04548;0
-1.08267;-108.98127;0
-1.30004;-108.82184;0
-1.28961;-108.83861;0
-1.42277;-109.28861;0
-1.42727;-109.27518;0
-1.43397;-109.25797;0
-1.3888;-109.14819;0
-1.36917;-109.85119;0
-1.30706;-111.65699;0
-1.63938;-111.75974;0
0.23155;-106.89068;0
0.24543;-106.8626;0
0.0993;-106.95263;0
-0.30941;-107.8391;0
-1.06378;-109.00721;0
-1.06378;-109.00721;0
-1.21611;-109.03499;0
-1.26974;-109.00434;0
-1.25978;-109.04536;0
-1.28202;-108.85478;0
-1.3676;-111.76132;0
-1.31053;-111.64589;0
-1.30403;-111.66847;0
-1.29818;-111.68572;0
-1.269;-111.76728;0
-1.58502;-111.71111;0
-1.64847;-111.7993;0
-1.65326;-111.89937;0
-1.65451;-111.91412;0
-1.39213;-111.67442;0
0.43072;-106.94698;0
0.23532;-106.88363;0
0.26956;-106.81461;0
-0.31199;-107.79029;0
-1.25828;-109.0327;0
-1.25092;-109.05859;0
-1.39136;-109.13898;0
-1.40135;-109.11618;0
-1.37975;-109.03261;0
-1.29252;-111.69887;0
-1.28206;-111.73314;0
-1.27657;-111.7474;0
-1.64403;-111.76732;0
-1.6455;-111.78499;0
-1.64944;-111.81623;0
-1.65252;-111.86481;0
-1.65234;-111.8768;0
-1.65195;-111.88873;0
0.44407;-106.92894;0
0.10053;-106.91744;0
0.07762;-106.86429;0
-1.40986;-109.08934;0
-1.40733;-109.07304;0
-1.40517;-109.05899;0
-1.40325;-109.05053;0
-1.28908;-111.7133;0
-1.28528;-111.7248;0
-1.27341;-111.7574;0
-1.65091;-111.82742;0
0.40302;-106.97829;0
-1.54464;-109.15816;0
-1.65098;-111.84161;0
-1.65219;-111.85573;0
-16.53856;-83.08302;0
0.40971;-106.94293;0
0.4217;-106.98621;0
0.43976;-107.03883;0
0.44949;-107.06755;0
0.38764;-106.88453;0
0.39675;-106.94866;0
0.38745;-106.90304;0
-1.0876;-108.94335;0
0.22344;-104.49127;0
-1.32984;-110.59263;0
-0.96754;-112.94641;0
0.045;-105.42711;0
-0.85497;-112.79953;0
0.16195;-104.36554;0
0.14386;-104.3734;0
-1.25835;-113.08485;0
-1.5882;-111.88786;0
0.13814;-104.37583;0
-0.4413;-104.29771;0
-2.03799;-111.73722;0
-1.60351;-111.88917;0
-0.34871;-104.30168;0
-0.50451;-104.18726;0
-0.52012;-108.26439;0
-0.3436;-109.90824;0
-2.04393;-111.72894;0
-2.03372;-111.74095;0
-1.56565;-111.79922;0
0.02348;-105.42988;0
-0.46377;-109.82416;0
-1.32839;-113.12177;0
-1.00164;-113.03386;0
0.18579;-104.39366;0
0.19964;-104.41869;0
-0.43308;-104.18959;0
-0.85028;-112.79077;0
-0.38151;-104.46785;0
-0.33032;-109.91799;0
-1.52578;-111.83659;0
-1.5681;-113.08107;0
-1.60156;-111.95582;0
-1.55094;-113.08373;0
-1.44211;-113.06194;0
-1.45812;-113.38862;0
0.15082;-105.74226;0
-1.50802;-113.68771;0
0.48194;-107.31741;0
0.45761;-108.66818;0
-1.59784;-111.99574;0
0.05554;-105.648;0
0.49814;-107.35676;0
-1.67461;-112.66094;0
-0.37409;-104.45052;0
-1.23356;-111.69306;0
-2.12038;-111.74273;0
-1.47889;-113.07486;0
0.24156;-106.02466;0
0.15564;-105.87754;0
-1.66885;-111.53232;0
0.0414;-105.45285;0
-0.44524;-104.31784;0
-1.5996;-113.11503;0
-1.21472;-113.53207;0
-1.21359;-113.53296;0
-1.37297;-111.89487;0
-1.07851;-110.91073;0
-1.50833;-113.03526;0
-1.5108;-113.03105;0
-1.491;-113.03732;0
-1.32671;-111.77352;0
-1.3321;-111.77536;0
-1.33558;-111.77949;0
-1.36595;-111.78848;0
-1.36756;-111.78874;0
-1.3744;-111.81005;0
-1.42306;-111.8351;0
-1.44678;-111.80564;0
-1.36733;-111.95094;0
-1.37022;-111.89637;0
-1.3754;-111.89274;0
-0.27669;-108.11102;0
-1.0721;-110.91692;0
-1.08398;-110.89815;0
-1.08374;-110.89738;0
-1.07828;-110.88808;0
-1.07767;-110.88649;0
-1.06715;-110.8823;0
-1.20837;-111.81344;0
-1.20371;-111.81067;0
-1.20094;-111.80646;0
-1.51264;-113.03244;0
-1.4929;-113.03531;0
-1.48965;-113.03851;0
-1.58484;-113.11459;0
-1.58101;-113.11312;0
-1.57907;-113.11449;0
-1.22519;-113.53629;0
-1.34381;-111.78595;0
-1.35606;-111.78267;0
-1.36123;-111.78526;0
-1.36443;-111.78684;0
-1.36748;-111.78951;0
-1.36764;-111.78852;0
-1.37522;-111.8067;0
-1.37376;-111.81195;0
-1.42532;-111.8338;0
-1.42758;-111.83218;0
-1.38105;-111.8882;0
0.33486;-105.71883;0
0.32805;-105.71121;0
0.34175;-105.73166;0
0.34829;-105.7422;0
0.34923;-105.76999;0
-0.28157;-108.04211;0
-0.36617;-107.71748;0
-0.7511;-109.8356;0
-0.40478;-110.00265;0
-1.08555;-110.91399;0
-1.0805;-110.9112;0
-1.07628;-110.88513;0
-1.50384;-113.03599;0
-1.53405;-113.04631;0
-1.52488;-113.05886;0
-1.50504;-113.02703;0
-1.48762;-113.03973;0
-1.4788;-113.04018;0
-1.5972;-113.11614;0
-1.32983;-111.77447;0
-1.37447;-111.80069;0
-1.39651;-111.84419;0
-1.40029;-111.88223;0
-1.40349;-111.88404;0
-1.41388;-111.88686;0
-1.42878;-111.88723;0
-1.4013;-111.88948;0
-1.42927;-111.82986;0
-1.43018;-111.82788;0
-1.43237;-111.82559;0
-1.44956;-111.80154;0
0.38313;-103.30865;0
-0.31675;-104.20333;0
-0.32502;-104.20829;0
-0.32946;-104.21054;0
-0.18706;-104.95942;0
0.32945;-105.71349;0
0.33902;-105.72854;0
0.34386;-105.73551;0
0.34964;-105.74537;0
0.4505;-108.31312;0
0.33767;-108.39165;0
-0.28376;-108.0479;0
-0.28399;-108.05713;0
-0.28375;-108.06552;0
-1.10322;-111.62994;0
-1.08282;-110.91265;0
-1.08231;-110.89427;0
-1.08216;-110.89655;0
-1.53605;-113.04467;0
-1.52869;-113.05282;0
-1.52679;-113.05545;0
-1.51594;-113.03406;0
-1.4846;-113.04034;0
-1.48292;-113.03987;0
-1.47539;-113.04042;0
-1.46102;-113.03896;0
-1.22919;-113.54352;0
-1.21702;-113.53233;0
-1.31869;-111.77303;0
-1.33386;-111.77701;0
-1.3376;-111.78087;0
-1.34149;-111.784;0
-1.34497;-111.78585;0
-1.3913;-111.84054;0
-1.36491;-111.86442;0
-1.43176;-111.88594;0
-1.43723;-111.88307;0
-1.44237;-111.87934;0
-1.45698;-111.87478;0
-1.42107;-111.83685;0
-1.4513;-111.7997;0
-1.45312;-111.79747;0
-1.37751;-111.89092;0
-1.38839;-111.88541;0
0.38935;-103.28339;0
0.38788;-103.28951;0
0.3322;-103.00161;0
-0.24893;-104.22046;0
-0.2585;-104.21776;0
-0.28565;-104.20407;0
-0.3212;-104.20622;0
-0.37456;-104.22254;0
-0.38299;-104.22441;0
-0.43241;-104.23292;0
-0.45993;-104.23451;0
-0.48289;-104.22404;0
-0.19038;-104.96306;0
-0.19692;-104.9701;0
0.33116;-105.71637;0
0.34954;-108.40334;0
-0.27383;-108.0678;0
-0.28038;-108.03994;0
-0.27522;-108.08892;0
-0.27585;-108.09949;0
-0.36096;-107.737;0
-0.84282;-109.85619;0
-0.64526;-109.90811;0
-0.63913;-109.90689;0
-0.95883;-110.62455;0
-1.08028;-110.89099;0
-1.04949;-110.87892;0
-1.02443;-110.88761;0
-1.01669;-110.88779;0
-1.01354;-110.88764;0
-1.05945;-110.91024;0
-1.05616;-110.89872;0
-1.20595;-111.81241;0
-1.49414;-113.03982;0
-1.54487;-113.04288;0
-1.53899;-113.04331;0
-1.53043;-113.05015;0
-1.50853;-113.02934;0
-1.49505;-113.03273;0
-1.46557;-113.04068;0
-1.23086;-113.5453;0
-1.2268;-113.53955;0
-1.37567;-111.80405;0
-1.37374;-111.81451;0
-1.36149;-111.85866;0
-1.40987;-111.88629;0
-1.42121;-111.88787;0
-1.40356;-111.88738;0
-1.4186;-111.84116;0
-1.43529;-111.82221;0
-1.45712;-111.79265;0
-1.36837;-111.94923;0
-1.39603;-111.88162;0
-1.43043;-111.87444;0
0.39222;-103.2719;0
0.39067;-103.27829;0
0.33225;-103.00646;0
0.33215;-103.014;0
0.37327;-103.26024;0
-0.19795;-104.22075;0
-0.2735;-104.21046;0
-0.27849;-104.20783;0
-0.28902;-104.20196;0
-0.30574;-104.19655;0
-0.31;-104.19992;0
-0.36865;-104.22191;0
-0.42659;-104.23209;0
-0.44284;-104.23948;0
-0.45416;-104.2353;0
-0.60024;-104.22033;0
-0.64395;-104.23662;0
-0.15543;-104.93965;0
-0.20084;-104.97472;0
0.01927;-105.4585;0
0.02574;-105.57156;0
0.06012;-105.65249;0
0.34983;-105.77607;0
0.4523;-108.32196;0
-0.3688;-107.7079;0
-0.36322;-107.73099;0
-0.60371;-109.91725;0
-0.588;-109.92215;0
-0.57854;-109.92771;0
-0.44118;-109.99319;0
-0.43051;-109.99556;0
-0.79116;-110.46844;0
-1.02361;-110.88775;0
-1.05758;-110.90502;0
-1.18588;-111.79073;0
-1.52219;-113.03589;0
-1.52019;-113.03169;0
-1.33236;-111.7487;0
-1.32319;-111.77171;0
-1.44654;-111.87785;0
-1.42787;-111.96085;0
-1.41176;-111.86383;0
-1.41552;-111.85019;0
-1.46096;-111.79032;0
-1.3841;-111.8874;0
-1.40762;-111.87861;0
-1.42139;-111.87785;0
-1.42614;-111.87609;0
0.39706;-103.26174;0
0.38196;-103.25526;0
-0.18338;-104.22174;0
-0.20365;-104.22087;0
-0.21316;-104.22156;0
-0.3877;-104.22574;0
-0.39361;-104.2271;0
-0.44828;-104.23767;0
-0.49264;-104.21943;0
-0.50411;-104.21684;0
-0.52257;-104.21848;0
-0.60988;-104.22671;0
-0.63689;-104.23511;0
-0.65215;-104.23802;0
-0.19356;-104.96604;0
0.02036;-105.45094;0
0.02559;-105.56633;0
0.03525;-105.6342;0
0.33091;-105.71269;0
0.34975;-105.78111;0
-0.43124;-109.96505;0
-0.39536;-110.00208;0
-0.96494;-110.62936;0
-1.16633;-111.39509;0
-1.11749;-111.63143;0
-1.09173;-110.97196;0
-1.05849;-110.87523;0
-1.05326;-110.88651;0
-1.05593;-110.86725;0
-1.06019;-110.79291;0
-1.33312;-111.74449;0
-1.37266;-111.8669;0
-1.41743;-111.88726;0
-1.42841;-111.95432;0
-1.36462;-111.94907;0
-1.41492;-111.87867;0
0.33184;-103.02161;0
0.33153;-103.02755;0
0.33114;-103.06293;0
0.27398;-102.83409;0
0.26203;-102.8396;0
0.20164;-102.84512;0
0.36431;-103.26571;0
-0.10184;-104.21898;0
-0.11003;-104.21846;0
-0.26781;-104.21368;0
-0.51526;-104.21579;0
-0.5678;-104.20647;0
-0.65877;-104.24015;0
-0.14386;-104.9352;0
0.03382;-105.61919;0
0.03677;-105.63979;0
0.45675;-108.34143;0
-0.45946;-109.99007;0
-0.37682;-110.00656;0
-0.97617;-110.63776;0
-0.82006;-110.47886;0
-0.80454;-110.47429;0
-1.09955;-110.96115;0
-1.05613;-110.83951;0
-1.42533;-111.98937;0
-1.23452;-113.54744;0
-1.39542;-111.87921;0
-1.45079;-111.87599;0
-1.43054;-111.91202;0
-1.42988;-111.93766;0
-1.36889;-111.9411;0
-1.3688;-111.93314;0
-1.36912;-111.92151;0
0.39449;-103.2666;0
0.23225;-102.84301;0
0.2255;-102.84353;0
0.20832;-102.84532;0
0.007;-104.19893;0
-0.04242;-104.21086;0
-0.09243;-104.21867;0
-0.11915;-104.2183;0
-0.19058;-104.22068;0
-0.22113;-104.22234;0
-0.33775;-104.21296;0
-0.53012;-104.21562;0
-0.56015;-104.20706;0
-0.59284;-104.21591;0
-0.6654;-104.24415;0
-0.20531;-104.97941;0
-0.23999;-105.02524;0
-0.24386;-105.04327;0
0.01822;-105.48909;0
0.01743;-105.50008;0
0.02456;-105.55756;0
0.34417;-108.39778;0
-0.32959;-108.07148;0
-1.17741;-111.39951;0
-1.10671;-110.95383;0
-1.06379;-110.87947;0
-1.40956;-111.98615;0
-1.32892;-111.96363;0
-1.19691;-111.80237;0
-1.38908;-111.87512;0
-1.43004;-111.9204;0
-1.42966;-111.92951;0
-1.42919;-111.94663;0
-1.40619;-111.87937;0
-1.40936;-111.87155;0
0.21791;-102.84483;0
0.39957;-103.24365;0
0.39254;-103.2491;0
-0.00026;-104.20135;0
-0.12824;-104.21672;0
-0.4373;-104.23682;0
-0.57657;-104.20895;0
-0.58539;-104.2126;0
-0.67375;-104.25131;0
-0.71291;-104.29315;0
-0.24218;-105.0343;0
-0.24521;-105.05147;0
-0.24707;-105.06157;0
-0.24714;-105.07178;0
0.02276;-105.43195;0
0.01857;-105.46697;0
0.01829;-105.52636;0
0.02717;-105.58177;0
-0.94779;-110.61319;0
-1.39959;-111.98401;0
-1.36091;-111.97521;0
-1.319;-111.96046;0
-1.38687;-111.83611;0
-1.43137;-111.90303;0
0.11824;-104.09612;0
-0.01006;-104.20368;0
-0.02528;-104.20753;0
-0.36981;-104.72433;0
0.33301;-108.38633;0
0.35479;-108.41027;0
-0.42558;-109.96265;0
-0.83752;-110.60669;0
-1.09574;-110.96604;0
-1.35913;-111.90776;0
-1.38014;-111.97907;0
-1.18161;-111.7858;0
-1.43353;-111.88943;0
0.01853;-105.47738;0
0.01947;-105.53585;0
0.02228;-105.54777;0
0.47775;-108.37111;0
0.48474;-108.3791;0
0.49371;-108.38703;0
-0.67448;-109.92996;0
-1.36827;-111.9057;0
-1.37173;-111.79593;0
-0.37366;-104.74259;0
-0.38065;-104.77411;0
-0.24131;-105.2381;0
0.06719;-105.65898;0
0.15376;-105.73742;0
-0.11468;-108.05041;0
-0.39443;-107.75038;0
-1.39057;-111.9817;0
0.12018;-104.06287;0
-0.38308;-104.78423;0
-0.23699;-105.28247;0
0.04156;-105.64794;0
0.1214;-105.70854;0
0.13776;-105.72211;0
-0.43133;-109.99417;0
-0.42005;-110.00318;0
-0.82478;-110.56692;0
0.28008;-102.8262;0
-0.24133;-105.24829;0
-0.2406;-105.25917;0
0.10748;-105.69657;0
0.50422;-108.39546;0
0.1626;-105.74584;0
-0.56993;-109.91756;0
-0.55418;-109.9293;0
-0.52841;-109.94883;0
-0.45946;-109.99453;0
-0.37323;-110.04147;0
-0.59689;-109.8972;0
0.34991;-105.78722;0
-0.34871;-110.0609;0
-1.57447;-113.11916;0
-1.11779;-108.67331;0
-1.11892;-108.67626;0
-1.12118;-110.73354;0
-1.12249;-110.73318;0
-1.12117;-110.73142;0
-1.07162;-110.75412;0
-1.42422;-109.411;0
-1.42562;-109.41674;0
-1.42962;-109.42764;0
-1.43942;-109.42655;0
-1.50589;-109.64551;0
-1.50743;-109.64731;0
-1.51113;-109.64818;0
-1.37725;-111.19389;0
-1.52166;-112.79244;0
-1.09979;-108.6675;0
-1.10966;-108.66959;0
-1.2725;-110.69966;0
-1.11558;-110.7193;0
-1.42485;-109.41432;0
-1.4262;-109.41711;0
-1.42869;-109.42214;0
-1.42992;-109.43168;0
-1.43359;-109.42663;0
-1.37526;-111.19308;0
-1.12102;-108.67715;0
-1.27956;-110.69851;0
-1.1175;-110.74059;0
-1.06969;-110.75219;0
-1.0675;-110.73533;0
-1.42248;-109.40596;0
-1.42485;-109.41287;0
-1.42789;-109.43941;0
-1.41355;-109.4283;0
-1.42824;-109.42744;0
-1.44732;-109.44569;0
-1.52761;-109.65203;0
-1.41586;-111.21557;0
-1.52277;-112.79097;0
-0.77118;-109.97044;0
-0.47246;-110.0568;0
-1.07053;-110.76193;0
-1.42178;-109.40319;0
-1.4238;-109.4079;0
-1.42799;-109.41899;0
-1.4298;-109.42892;0
-1.42437;-109.4472;0
-1.43142;-109.42641;0
-1.44375;-109.44517;0
-1.4078;-111.19782;0
-1.36205;-111.18963;0
-1.40741;-111.21323;0
-1.52381;-112.79065;0
-1.44132;-112.68522;0
-1.43763;-112.68473;0
-1.41968;-112.67753;0
-0.74918;-109.96241;0
-1.27801;-110.69805;0
-1.11671;-110.74313;0
-1.11961;-110.73698;0
