time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magNst,status,locationSource,magSource
,-15.3381,-84.51056,,,,,,,,,,,,,,,,,
,-15.33562,-84.50885,,,,,,,,,,,,,,,,,
,-15.32095,-84.51486,,,,,,,,,,,,,,,,,
,-14.67245,-84.55095,,,,,,,,,,,,,,,,,
,-14.67594,-84.55649,,,,,,,,,,,,,,,,,
,-14.67033,-84.56492,,,,,,,,,,,,,,,,,
,-14.65584,-84.5714,,,,,,,,,,,,,,,,,
,-14.65476,-84.5729,,,,,,,,,,,,,,,,,
,-14.67124,-84.63656,,,,,,,,,,,,,,,,,
,-14.0117,-82.46074,,,,,,,,,,,,,,,,,
,-14.01154,-82.46447,,,,,,,,,,,,,,,,,
,-14.01323,-82.4674,,,,,,,,,,,,,,,,,
,-13.9946,-82.47526,,,,,,,,,,,,,,,,,
,-13.99167,-82.47565,,,,,,,,,,,,,,,,,
,-13.9884,-82.47619,,,,,,,,,,,,,,,,,
,-13.82066,-82.24755,,,,,,,,,,,,,,,,,
,-13.82051,-82.25138,,,,,,,,,,,,,,,,,
,-13.82166,-82.25422,,,,,,,,,,,,,,,,,
,-13.81018,-82.25699,,,,,,,,,,,,,,,,,
,-13.80076,-82.25513,,,,,,,,,,,,,,,,,
,-13.7996,-82.25522,,,,,,,,,,,,,,,,,
,-13.9161,-82.08629,,,,,,,,,,,,,,,,,
,-13.90681,-82.0951,,,,,,,,,,,,,,,,,
,-13.90531,-82.09789,,,,,,,,,,,,,,,,,
,-13.87162,-82.20536,,,,,,,,,,,,,,,,,
,-14.15662,-81.67874,,,,,,,,,,,,,,,,,
,-14.15436,-81.68117,,,,,,,,,,,,,,,,,
,-14.22502,-81.69815,,,,,,,,,,,,,,,,,
,-14.22527,-81.69866,,,,,,,,,,,,,,,,,
,-14.22606,-81.71094,,,,,,,,,,,,,,,,,
,-14.20894,-81.72589,,,,,,,,,,,,,,,,,
,-14.206,-81.72917,,,,,,,,,,,,,,,,,
,-14.20692,-81.74461,,,,,,,,,,,,,,,,,
,-14.20763,-81.74603,,,,,,,,,,,,,,,,,
,-14.20735,-81.74741,,,,,,,,,,,,,,,,,
,-14.20613,-81.74993,,,,,,,,,,,,,,,,,
,-14.20469,-81.75221,,,,,,,,,,,,,,,,,
,-14.19648,-81.76159,,,,,,,,,,,,,,,,,
,-14.17559,-81.8546,,,,,,,,,,,,,,,,,
,-14.17315,-81.8906,,,,,,,,,,,,,,,,,
,-14.17402,-81.89604,,,,,,,,,,,,,,,,,
,-14.21203,-81.89383,,,,,,,,,,,,,,,,,
,-14.20773,-81.90268,,,,,,,,,,,,,,,,,
,-14.20785,-81.9051,,,,,,,,,,,,,,,,,
,-14.20718,-81.90736,,,,,,,,,,,,,,,,,
,-14.23465,-81.8314,,,,,,,,,,,,,,,,,
,-14.23703,-81.84247,,,,,,,,,,,,,,,,,
,-14.2325,-81.88113,,,,,,,,,,,,,,,,,
,-14.2628,-81.82209,,,,,,,,,,,,,,,,,
,-14.36976,-81.89305,,,,,,,,,,,,,,,,,
,-14.36471,-81.89399,,,,,,,,,,,,,,,,,
,-14.36318,-81.89568,,,,,,,,,,,,,,,,,
,-14.36153,-81.89875,,,,,,,,,,,,,,,,,
,-14.36001,-81.90087,,,,,,,,,,,,,,,,,
,-12.82568,-83.01313,,,,,,,,,,,,,,,,,
,-12.82687,-83.01412,,,,,,,,,,,,,,,,,
,-12.82826,-83.01519,,,,,,,,,,,,,,,,,
,-12.82968,-83.01814,,,,,,,,,,,,,,,,,
,-12.83027,-83.01941,,,,,,,,,,,,,,,,,
,-12.91001,-82.99078,,,,,,,,,,,,,,,,,
,-12.91019,-82.9912,,,,,,,,,,,,,,,,,
,-12.90966,-82.9915,,,,,,,,,,,,,,,,,
,-12.90315,-82.99035,,,,,,,,,,,,,,,,,
,-12.90148,-82.99645,,,,,,,,,,,,,,,,,
,-13.26974,-81.57191,,,,,,,,,,,,,,,,,
,-12.98131,-82.03495,,,,,,,,,,,,,,,,,
,-12.9823,-82.03202,,,,,,,,,,,,,,,,,
,-12.98987,-82.03377,,,,,,,,,,,,,,,,,
,-12.98859,-82.03507,,,,,,,,,,,,,,,,,
,-12.96176,-82.20286,,,,,,,,,,,,,,,,,
,-12.96194,-82.20411,,,,,,,,,,,,,,,,,
,-12.96458,-82.20501,,,,,,,,,,,,,,,,,
,-12.96035,-82.20377,,,,,,,,,,,,,,,,,
,-14.77081,-81.45688,,,,,,,,,,,,,,,,,
,-14.37769,-86.38894,,,,,,,,,,,,,,,,,
,-14.38219,-86.39252,,,,,,,,,,,,,,,,,
,-14.38374,-86.39416,,,,,,,,,,,,,,,,,
,-15.37965,-85.24564,,,,,,,,,,,,,,,,,
,-15.36059,-85.13002,,,,,,,,,,,,,,,,,
,-15.39751,-85.13531,,,,,,,,,,,,,,,,,
,-15.26909,-84.66046,,,,,,,,,,,,,,,,,
,-15.27127,-84.66812,,,,,,,,,,,,,,,,,
,-15.27689,-84.68515,,,,,,,,,,,,,,,,,
,-15.36107,-84.43828,,,,,,,,,,,,,,,,,
,-15.35865,-84.44331,,,,,,,,,,,,,,,,,
,-15.35735,-84.44632,,,,,,,,,,,,,,,,,
,-15.3568,-84.44823,,,,,,,,,,,,,,,,,
,-15.58325,-83.11528,,,,,,,,,,,,,,,,,
,-15.58032,-83.11065,,,,,,,,,,,,,,,,,
,-15.57878,-83.10856,,,,,,,,,,,,,,,,,
,-15.57286,-83.1031,,,,,,,,,,,,,,,,,
,-15.57077,-83.10309,,,,,,,,,,,,,,,,,
,-15.563,-83.10398,,,,,,,,,,,,,,,,,
,-15.55954,-83.1051,,,,,,,,,,,,,,,,,
,-15.55023,-83.1085,,,,,,,,,,,,,,,,,
,-15.54856,-83.10935,,,,,,,,,,,,,,,,,
,-14.79196,-83.90135,,,,,,,,,,,,,,,,,
,-14.77199,-84.08576,,,,,,,,,,,,,,,,,
,-14.77568,-84.08832,,,,,,,,,,,,,,,,,
,-14.77816,-84.08946,,,,,,,,,,,,,,,,,
,-14.78333,-84.08888,,,,,,,,,,,,,,,,,
,-14.78849,-84.08843,,,,,,,,,,,,,,,,,
,-14.79124,-84.0885,,,,,,,,,,,,,,,,,
,-14.49874,-84.23938,,,,,,,,,,,,,,,,,
,-14.49831,-84.24326,,,,,,,,,,,,,,,,,
,-14.49798,-84.24814,,,,,,,,,,,,,,,,,
,-14.51093,-84.2637,,,,,,,,,,,,,,,,,
,-14.52147,-84.27063,,,,,,,,,,,,,,,,,
,-14.52532,-84.27348,,,,,,,,,,,,,,,,,
,-14.52577,-84.27659,,,,,,,,,,,,,,,,,
,-14.52575,-84.27748,,,,,,,,,,,,,,,,,
,-14.5257,-84.28025,,,,,,,,,,,,,,,,,
,-14.52484,-84.28499,,,,,,,,,,,,,,,,,
,-14.52577,-84.54384,,,,,,,,,,,,,,,,,
,-14.5339,-84.58547,,,,,,,,,,,,,,,,,
,-14.53669,-84.58963,,,,,,,,,,,,,,,,,
,-14.53951,-84.59935,,,,,,,,,,,,,,,,,
,-14.53897,-84.60663,,,,,,,,,,,,,,,,,
,-14.54448,-84.65355,,,,,,,,,,,,,,,,,
,-15.15232,-84.27009,,,,,,,,,,,,,,,,,
,-15.15777,-84.28161,,,,,,,,,,,,,,,,,
,-15.16,-84.28973,,,,,,,,,,,,,,,,,
,-15.16096,-84.30835,,,,,,,,,,,,,,,,,
,-15.16745,-84.33394,,,,,,,,,,,,,,,,,
,-15.16837,-84.34059,,,,,,,,,,,,,,,,,
,-15.16865,-84.34391,,,,,,,,,,,,,,,,,
,-15.16866,-84.34613,,,,,,,,,,,,,,,,,
,-15.17297,-84.2039,,,,,,,,,,,,,,,,,
,-15.17794,-84.22214,,,,,,,,,,,,,,,,,
,-15.17395,-84.24943,,,,,,,,,,,,,,,,,
,-15.17208,-84.25698,,,,,,,,,,,,,,,,,
,-15.17202,-84.26871,,,,,,,,,,,,,,,,,
,-15.17511,-84.27527,,,,,,,,,,,,,,,,,
,-15.17612,-84.31589,,,,,,,,,,,,,,,,,
,-15.17555,-84.32013,,,,,,,,,,,,,,,,,
,-15.17432,-84.32563,,,,,,,,,,,,,,,,,
,-15.17275,-84.32797,,,,,,,,,,,,,,,,,
,-15.16851,-84.33334,,,,,,,,,,,,,,,,,
,-15.25088,-84.24332,,,,,,,,,,,,,,,,,
,-15.25595,-84.24282,,,,,,,,,,,,,,,,,
,-15.25841,-84.24421,,,,,,,,,,,,,,,,,
,-15.26275,-84.24874,,,,,,,,,,,,,,,,,
